l_listing_id,l_name,l_host_id,l_host_since,l_host_location,l_host_response_time,l_host_response_rate,l_host_acceptance_rate,l_host_is_superhost,l_host_total_listings_count,l_host_has_profile_pic,l_host_identity_verified,l_neighbourhood,l_district,l_city,l_latitude,l_longitude,l_property_type,l_room_type,l_accommodates,l_bedrooms,l_amenities,l_price,l_minimum_nights,l_maximum_nights,l_review_scores_rating,l_review_scores_accuracy,l_review_scores_cleanliness,l_review_scores_checkin,l_review_scores_communication,l_review_scores_location,l_review_scores_value,l_instant_bookable,r_lisitng_id,r_review_id,r_date,r_reviewer_id
34562189,Spacious Apartment in the Heart of Rome,152231834,2017-09-26,"Rome, Lazio, Italy",null,null,null,f,1,t,f,II Parioli/Nomentano,null,Rome,41.9135,12.50355,Private room in apartment,Private room,2,1,"[""Elevator"", ""Dryer"", ""Lock on bedroom door"", ""First aid kit"", ""Washer"", ""TV"", ""Fire extinguisher"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Breakfast"", ""Hangers"", ""Iron"", ""Kitchen"", ""Heating""]",65,3,7,60,8,6,10,8,10,10,t,34562189,534788764,2019-09-23,295524847
34608937,Heart of Manhattan! 4BR Near Time Square!,256726587,2019-04-18,PH,within an hour,1,0.8,f,1,t,t,Hell's Kitchen,Manhattan,New York,40.75541,-73.99586,Entire apartment,Entire place,8,4,"[""Smoke alarm"", ""Essentials"", ""TV"", ""Wifi"", ""Heating"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]",346,30,1125,60,10,6,10,10,10,6,f,34608937,458138743,2019-05-25,262035653
34612980,Appartement calme 12Ã¨me - Ã  cÃ´te de Bercy,67039394,2016-04-13,"Paris, Ile-de-France, France",null,null,null,f,1,t,f,Reuilly,null,Paris,48.83995,2.38906,Entire apartment,Entire place,4,1,"[""Shampoo"", ""Heating"", ""Washer"", ""Wifi"", ""Kitchen"", ""Essentials"", ""TV""]",60,3,15,60,8,2,10,10,10,6,f,34612980,477347225,2019-06-28,164259082
34658581,Supalai.Sukhumvit39,123766397,2017-04-01,"Bangkok, Thailand",null,null,null,t,1,t,f,Vadhana,null,Bangkok,13.74408,100.57412,Entire condominium,Entire place,2,1,"[""Air conditioning"", ""Pool"", ""Patio or balcony"", ""Dedicated workspace"", ""Elevator"", ""Dishwasher"", ""Microwave"", ""Hot water"", ""Refrigerator"", ""TV"", ""Host greets you"", ""Smoke alarm"", ""Long term stays allowed"", ""Kitchen"", ""Washer"", ""Hair dryer"", ""Gym"", ""Hangers"", ""Wifi""]",1200,7,90,60,5,6,10,7,6,6,f,34658581,472151669,2019-06-19,247322861
34658581,Supalai.Sukhumvit39,123766397,2017-04-01,"Bangkok, Thailand",null,null,null,t,1,t,f,Vadhana,null,Bangkok,13.74408,100.57412,Entire condominium,Entire place,2,1,"[""Air conditioning"", ""Pool"", ""Patio or balcony"", ""Dedicated workspace"", ""Elevator"", ""Dishwasher"", ""Microwave"", ""Hot water"", ""Refrigerator"", ""TV"", ""Host greets you"", ""Smoke alarm"", ""Long term stays allowed"", ""Kitchen"", ""Washer"", ""Hair dryer"", ""Gym"", ""Hangers"", ""Wifi""]",1200,7,90,60,5,6,10,7,6,6,f,34658581,508543806,2019-08-13,248160894
34670532,Saffron House Self Catering Unit Room 6 & 7,134074870,2017-06-08,"Cape Town, Western Cape, South Africa",within an hour,1,1,f,2,t,t,Ward 4,null,Cape Town,-33.85361,18.49512,Private room in guesthouse,Private room,4,2,"[""Pack \u2019n Play/travel crib"", ""Hair dryer"", ""Hot water"", ""Heating"", ""Pour-over coffee"", ""Dedicated workspace"", ""Wifi"", ""Hangers"", ""Hot water kettle"", ""Patio or balcony"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Essentials"", ""Wine glasses"", ""High chair"", ""First aid kit"", ""Dining table"", ""Bathtub"", ""Outlet covers"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Host greets you"", ""Dryer \u2013 In building"", ""Lock on bedroom door"", ""BBQ grill"", ""Cleaning products"", ""Body soap"", ""Toaster"", ""Cable TV"", ""Portable fans"", ""Shampoo"", ""Outdoor furniture"", ""Laundromat nearby"", ""Free parking on premises"", ""Stove"", ""Ceiling fan"", ""TV"", ""Barbecue utensils"", ""Long term stays allowed"", ""Washer \u2013\u00a0In building"", ""Microwave"", ""Iron"", ""Private entrance"", ""Shared outdoor pool"", ""Cooking basics"", ""Mini fridge"", ""Shower gel"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Freezer"", ""Free street parking"", ""Safe"", ""Outdoor dining area""]",662,7,1125,60,10,6,10,6,10,8,f,34670532,538781293,2019-09-30,199851121
34679285,"Shared, only ladies",109456845,2017-01-02,"Istanbul, Istanbul, Turkey",null,null,null,f,1,t,t,Sisli,null,Istanbul,41.05428,28.98539,Private room in apartment,Private room,2,1,"[""Dryer"", ""Free street parking"", ""Wifi"", ""Refrigerator"", ""Essentials"", ""Hot water"", ""Heating"", ""Cooking basics"", ""Dedicated workspace"", ""Patio or balcony"", ""TV"", ""Dishes and silverware"", ""Kitchen"", ""Oven"", ""Hangers"", ""Fire extinguisher"", ""Washer"", ""Long term stays allowed"", ""Carbon monoxide alarm""]",179,1,1125,20,2,2,2,2,2,2,f,34679285,465601971,2019-06-08,208070585
34683258,Recamara Independiente. BaÃ±o Propio. Desayuno.,261626218,2019-05-13,"Mexico City, Mexico City, Mexico",null,null,null,f,1,t,f,Miguel Hidalgo,null,Mexico City,19.40577,-99.19421,Private room in house,Private room,1,1,"[""TV"", ""Essentials"", ""Hangers"", ""Private entrance"", ""Wifi"", ""Breakfast"", ""Long term stays allowed""]",500,1,1125,20,2,2,4,8,4,2,t,34683258,542600303,2019-10-06,214283496
34705031,One bedroom Eiffel Bir Hakeim CityCosy,3081075,2012-07-28,"Strasbourg, Grand Est, France",within a day,1,0,f,26,t,t,Vaugirard,null,Paris,48.85312,2.29082,Entire apartment,Entire place,3,1,"[""TV"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Coffee maker"", ""Dishwasher"", ""Cable TV"", ""Cooking basics"", ""Long term stays allowed"", ""Refrigerator"", ""Elevator"", ""Bed linens"", ""Stove"", ""Heating"", ""Washer"", ""Microwave"", ""Oven"", ""Wifi""]",212,3,366,60,5,9,10,9,10,7,t,34705031,547478408,2019-10-15,294187089
34705031,One bedroom Eiffel Bir Hakeim CityCosy,3081075,2012-07-28,"Strasbourg, Grand Est, France",within a day,1,0,f,26,t,t,Vaugirard,null,Paris,48.85312,2.29082,Entire apartment,Entire place,3,1,"[""TV"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Coffee maker"", ""Dishwasher"", ""Cable TV"", ""Cooking basics"", ""Long term stays allowed"", ""Refrigerator"", ""Elevator"", ""Bed linens"", ""Stove"", ""Heating"", ""Washer"", ""Microwave"", ""Oven"", ""Wifi""]",212,3,366,60,5,9,10,9,10,7,t,34705031,457994732,2019-05-25,12010149
34731911,Single bed room apartment available  Burwood,200819648,2018-07-08,"Sydney, New South Wales, Australia",null,null,null,f,1,t,t,Burwood,null,Sydney,-33.87478,151.10144,Entire apartment,Entire place,4,1,"[""Iron"", ""Microwave"", ""Private entrance"", ""Hot water"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Hangers"", ""Shampoo"", ""Bed linens"", ""Paid parking off premises"", ""Oven"", ""Wifi"", ""Heating""]",16,1,14,40,4,2,10,4,10,4,t,34731911,461076502,2019-05-31,103396638
34731911,Single bed room apartment available  Burwood,200819648,2018-07-08,"Sydney, New South Wales, Australia",null,null,null,f,1,t,t,Burwood,null,Sydney,-33.87478,151.10144,Entire apartment,Entire place,4,1,"[""Iron"", ""Microwave"", ""Private entrance"", ""Hot water"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Hangers"", ""Shampoo"", ""Bed linens"", ""Paid parking off premises"", ""Oven"", ""Wifi"", ""Heating""]",16,1,14,40,4,2,10,4,10,4,t,34731911,472042750,2019-06-18,240449696
34736751,Excellent and Marvelous Kennedy Town Ensuite (K1A),7518056,2013-07-16,Hong Kong,within an hour,0.93,0.74,t,386,t,f,Central & Western,null,Hong Kong,22.2843,114.13101,Private room in apartment,Private room,2,1,"[""Long term stays allowed"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Kitchen""]",290,29,1125,40,6,6,2,6,8,4,f,34736751,476788597,2019-06-27,41967843
34853466,Surfers Rest,224602088,2018-11-07,ZA,null,null,null,f,2,t,f,Ward 23,null,Cape Town,-33.8025,18.47604,Entire apartment,Entire place,3,1,"[""Dryer"", ""Single level home"", ""Hair dryer"", ""Hot water"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Hangers"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Essentials"", ""Pool"", ""First aid kit"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Baking sheet"", ""Luggage dropoff allowed"", ""BBQ grill"", ""Free parking on premises"", ""Long term stays allowed"", ""Stove"", ""Garden or backyard"", ""Barbecue utensils"", ""TV"", ""Smoke alarm"", ""Microwave"", ""Coffee maker"", ""Iron"", ""Beach essentials"", ""Oven"", ""Private entrance"", ""Cooking basics"", ""Washer"", ""Dishes and silverware""]",450,5,90,60,8,6,9,9,10,8,f,34853466,537721964,2019-09-29,82489803
34853466,Surfers Rest,224602088,2018-11-07,ZA,null,null,null,f,2,t,f,Ward 23,null,Cape Town,-33.8025,18.47604,Entire apartment,Entire place,3,1,"[""Dryer"", ""Single level home"", ""Hair dryer"", ""Hot water"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Hangers"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Essentials"", ""Pool"", ""First aid kit"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Baking sheet"", ""Luggage dropoff allowed"", ""BBQ grill"", ""Free parking on premises"", ""Long term stays allowed"", ""Stove"", ""Garden or backyard"", ""Barbecue utensils"", ""TV"", ""Smoke alarm"", ""Microwave"", ""Coffee maker"", ""Iron"", ""Beach essentials"", ""Oven"", ""Private entrance"", ""Cooking basics"", ""Washer"", ""Dishes and silverware""]",450,5,90,60,8,6,9,9,10,8,f,34853466,619003490,2020-03-16,21055388
34856941,Åžehrin gÃ¶beÄŸinde mÃ¼kemmel konforda residans daire,87497984,2016-08-02,"Istanbul, Istanbul, Turkey",a few days or more,0,1,f,1,t,t,Bakirkoy,null,Istanbul,40.99026,28.83533,Entire townhouse,Entire place,2,1,"[""Iron"", ""Essentials"", ""Heating"", ""Air conditioning"", ""Kitchen"", ""Cooking basics"", ""Refrigerator"", ""Elevator"", ""Dryer"", ""Fire extinguisher"", ""Dishes and silverware"", ""Smoke alarm"", ""Dedicated workspace"", ""Pool"", ""Washer"", ""Wifi"", ""Gym"", ""Hot water"", ""Shampoo"", ""Hangers"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""TV"", ""Long term stays allowed"", ""Hair dryer""]",230,10,140,40,2,2,2,2,6,2,t,34856941,456125861,2019-05-20,256010732
34856941,Åžehrin gÃ¶beÄŸinde mÃ¼kemmel konforda residans daire,87497984,2016-08-02,"Istanbul, Istanbul, Turkey",a few days or more,0,1,f,1,t,t,Bakirkoy,null,Istanbul,40.99026,28.83533,Entire townhouse,Entire place,2,1,"[""Iron"", ""Essentials"", ""Heating"", ""Air conditioning"", ""Kitchen"", ""Cooking basics"", ""Refrigerator"", ""Elevator"", ""Dryer"", ""Fire extinguisher"", ""Dishes and silverware"", ""Smoke alarm"", ""Dedicated workspace"", ""Pool"", ""Washer"", ""Wifi"", ""Gym"", ""Hot water"", ""Shampoo"", ""Hangers"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""TV"", ""Long term stays allowed"", ""Hair dryer""]",230,10,140,40,2,2,2,2,6,2,t,34856941,478523686,2019-06-30,209678887
34856941,Åžehrin gÃ¶beÄŸinde mÃ¼kemmel konforda residans daire,87497984,2016-08-02,"Istanbul, Istanbul, Turkey",a few days or more,0,1,f,1,t,t,Bakirkoy,null,Istanbul,40.99026,28.83533,Entire townhouse,Entire place,2,1,"[""Iron"", ""Essentials"", ""Heating"", ""Air conditioning"", ""Kitchen"", ""Cooking basics"", ""Refrigerator"", ""Elevator"", ""Dryer"", ""Fire extinguisher"", ""Dishes and silverware"", ""Smoke alarm"", ""Dedicated workspace"", ""Pool"", ""Washer"", ""Wifi"", ""Gym"", ""Hot water"", ""Shampoo"", ""Hangers"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""TV"", ""Long term stays allowed"", ""Hair dryer""]",230,10,140,40,2,2,2,2,6,2,t,34856941,521107688,2019-08-31,32106899
34943265,Mi casa... Tu casa 2,134919235,2017-06-13,"Mexico City, Mexico City, Mexico",within an hour,1,0,f,2,t,f,Benito Juarez,null,Mexico City,19.38272,-99.15769,Private room in apartment,Private room,2,1,"[""TV"", ""Free street parking"", ""Essentials"", ""Cable TV"", ""Room-darkening shades"", ""Cooking basics"", ""Kitchen"", ""Refrigerator"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Lock on bedroom door"", ""Oven"", ""Stove"", ""First aid kit"", ""Dishes and silverware"", ""Coffee maker"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Elevator"", ""Smoke alarm"", ""Iron"", ""Hangers"", ""Fire extinguisher"", ""Building staff""]",350,1,1125,60,10,8,10,10,10,6,t,34943265,506460339,2019-08-10,231513926
35172393,"""For business or pleasure""",182989977,2018-04-07,"Brooklyn, New York, United States",null,null,null,f,3,t,t,East Flatbush,Brooklyn,New York,40.65544,-73.93974,Private room in house,Private room,1,1,"[""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Essentials"", ""Hangers"", ""Smoke alarm"", ""Host greets you"", ""Wifi"", ""Lock on bedroom door"", ""Heating"", ""Fire extinguisher"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]",59,30,30,20,2,2,2,2,2,2,t,35172393,522871290,2019-09-02,175036054
35226357,Burnett comfy home away from home,120297125,2017-03-11,"New York, New York, United States",null,null,null,f,1,t,f,Rosedale,Queens,New York,40.6518,-73.73612,Private room in house,Private room,4,2,"[""Long term stays allowed"", ""Kitchen""]",80,30,1125,20,2,2,2,2,2,2,t,35226357,510833447,2019-08-16,248106770
35247483,"Blinkwater, Main Beach, Strand",157270120,2017-11-03,"Cape Town, Western Cape, South Africa",within a day,1,1,f,2,t,f,Ward 83,null,Cape Town,-34.11511,18.82422,Entire apartment,Entire place,4,1,"[""Iron"", ""Private entrance"", ""Heating"", ""Essentials"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Shampoo"", ""Free parking on premises"", ""Hangers"", ""TV""]",750,2,25,60,6,6,6,6,6,6,f,35247483,546105129,2019-10-13,232040116
35247483,"Blinkwater, Main Beach, Strand",157270120,2017-11-03,"Cape Town, Western Cape, South Africa",within a day,1,1,f,2,t,f,Ward 83,null,Cape Town,-34.11511,18.82422,Entire apartment,Entire place,4,1,"[""Iron"", ""Private entrance"", ""Heating"", ""Essentials"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Shampoo"", ""Free parking on premises"", ""Hangers"", ""TV""]",750,2,25,60,6,6,6,6,6,6,f,35247483,566644538,2019-11-20,34286980
35263899,enjoy your stay 2+1,260665909,2019-05-08,TR,within a few hours,0.9,0.96,f,31,t,t,Basaksehir,null,Istanbul,41.09556,28.77482,Entire serviced apartment,Entire place,7,2,"[""Carbon monoxide alarm"", ""Hangers"", ""Long term stays allowed"", ""Fire extinguisher"", ""TV"", ""Hot water"", ""Smoke alarm"", ""Essentials"", ""Air conditioning"", ""Indoor fireplace"", ""Wifi"", ""Dryer"", ""Pool"", ""Heating"", ""Free parking on premises"", ""Iron"", ""Hair dryer"", ""Washer"", ""Kitchen"", ""Private entrance"", ""Elevator"", ""Dedicated workspace"", ""Hot tub"", ""First aid kit"", ""Shampoo"", ""Gym""]",408,1,1125,20,2,2,2,6,6,4,f,35263899,703514589,2020-10-25,321570703
35287653,Lee House - your home in Bangkok,265676499,2019-06-01,"Bang Rak, Bangkok, Thailand",null,null,null,f,1,t,t,Bang Rak,null,Bangkok,13.7258,100.52518,Room in boutique hotel,Hotel room,16,3,"[""Air conditioning"", ""Shampoo"", ""Dedicated workspace"", ""Free parking on premises"", ""Hot water"", ""Iron"", ""Fire extinguisher"", ""Long term stays allowed"", ""Washer"", ""Essentials"", ""Hangers"", ""Wifi""]",700,1,1125,50,6,6,9,9,8,6,t,35287653,487381813,2019-07-14,274441224
35287653,Lee House - your home in Bangkok,265676499,2019-06-01,"Bang Rak, Bangkok, Thailand",null,null,null,f,1,t,t,Bang Rak,null,Bangkok,13.7258,100.52518,Room in boutique hotel,Hotel room,16,3,"[""Air conditioning"", ""Shampoo"", ""Dedicated workspace"", ""Free parking on premises"", ""Hot water"", ""Iron"", ""Fire extinguisher"", ""Long term stays allowed"", ""Washer"", ""Essentials"", ""Hangers"", ""Wifi""]",700,1,1125,50,6,6,9,9,8,6,t,35287653,559920057,2019-11-05,52816865
35287653,Lee House - your home in Bangkok,265676499,2019-06-01,"Bang Rak, Bangkok, Thailand",null,null,null,f,1,t,t,Bang Rak,null,Bangkok,13.7258,100.52518,Room in boutique hotel,Hotel room,16,3,"[""Air conditioning"", ""Shampoo"", ""Dedicated workspace"", ""Free parking on premises"", ""Hot water"", ""Iron"", ""Fire extinguisher"", ""Long term stays allowed"", ""Washer"", ""Essentials"", ""Hangers"", ""Wifi""]",700,1,1125,50,6,6,9,9,8,6,t,35287653,591366118,2020-01-11,155938193
35287653,Lee House - your home in Bangkok,265676499,2019-06-01,"Bang Rak, Bangkok, Thailand",null,null,null,f,1,t,t,Bang Rak,null,Bangkok,13.7258,100.52518,Room in boutique hotel,Hotel room,16,3,"[""Air conditioning"", ""Shampoo"", ""Dedicated workspace"", ""Free parking on premises"", ""Hot water"", ""Iron"", ""Fire extinguisher"", ""Long term stays allowed"", ""Washer"", ""Essentials"", ""Hangers"", ""Wifi""]",700,1,1125,50,6,6,9,9,8,6,t,35287653,524887577,2019-09-06,149168037
35337058,Beautiful Deluxe Apartment in Paris Montparnasse!,265381409,2019-05-31,"Paris, Ile-de-France, France",a few days or more,0.4,1,f,7,t,f,Observatoire,null,Paris,48.83468,2.32551,Room in boutique hotel,Hotel room,6,1,"[""Essentials"", ""Conditioner"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Crib"", ""Long term stays allowed"", ""Building staff"", ""Paid parking on premises"", ""TV"", ""Iron"", ""Dishes and silverware"", ""Body soap"", ""First aid kit"", ""Hot tub"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Microwave"", ""Nespresso machine"", ""Fire extinguisher"", ""Cooking basics"", ""Cable TV"", ""Shampoo"", ""Extra pillows and blankets"", ""Shower gel"", ""Bed linens"", ""Mini fridge""]",309,1,1125,40,8,10,10,10,8,6,t,35337058,518303691,2019-08-26,194726030
35359815,Tâ˜…HAP S25 Sathorn-Silom / MRT Lumphini / BANGKOK,179277679,2018-03-19,TH,within an hour,1,0.91,f,37,t,t,Sathon,null,Bangkok,13.72146,100.54648,Room in serviced apartment,Hotel room,2,1,"[""Air conditioning"", ""Dryer"", ""Dedicated workspace"", ""Wifi"", ""Free parking on premises"", ""Hot water"", ""Fire extinguisher"", ""TV"", ""Refrigerator"", ""Cleaning before checkout"", ""Building staff"", ""Long term stays allowed"", ""Shampoo"", ""Hair dryer"", ""Washer"", ""Hangers"", ""Luggage dropoff allowed"", ""Essentials""]",920,1,1125,60,6,8,8,8,6,10,t,35359815,508512358,2019-08-13,30919113
35439496,Ashby Manor Guest House - Standard Double Room next to dining room with shared bathroom,183868534,2018-04-12,ZA,within an hour,1,0.95,f,12,t,f,Ward 54,null,Cape Town,-33.92378,18.38806,Private room in bed and breakfast,Private room,2,1,"[""Hair dryer"", ""Patio or balcony"", ""Long term stays allowed"", ""Iron"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Hot water"", ""Essentials"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Bed linens"", ""Shampoo"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""TV"", ""Host greets you""]",2600,1,365,60,5,9,8,8,9,6,t,35439496,586691066,2020-01-02,50257900
35439496,Ashby Manor Guest House - Standard Double Room next to dining room with shared bathroom,183868534,2018-04-12,ZA,within an hour,1,0.95,f,12,t,f,Ward 54,null,Cape Town,-33.92378,18.38806,Private room in bed and breakfast,Private room,2,1,"[""Hair dryer"", ""Patio or balcony"", ""Long term stays allowed"", ""Iron"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Hot water"", ""Essentials"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Bed linens"", ""Shampoo"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""TV"", ""Host greets you""]",2600,1,365,60,5,9,8,8,9,6,t,35439496,583706317,2019-12-29,164628065
35499644,Cozy unit near the beach,70062159,2016-05-02,"New South Wales, Australia",a few days or more,0,null,f,1,t,t,Randwick,null,Sydney,-33.92706,151.24942,Private room in apartment,Private room,1,1,"[""Patio or balcony"", ""Bed linens"", ""Shampoo"", ""Hair dryer"", ""Beachfront"", ""TV"", ""Washer"", ""Iron"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Essentials"", ""Cooking basics"", ""Extra pillows and blankets"", ""Kitchen"", ""Refrigerator"", ""Oven"", ""Dishwasher"", ""Beach essentials"", ""Stove"", ""Long term stays allowed"", ""Microwave"", ""Game console"", ""Hot water"", ""Free street parking"", ""Dedicated workspace"", ""Dishes and silverware"", ""Hangers"", ""Pool"", ""Bathtub"", ""Wifi"", ""Smoke alarm""]",50,1,1125,20,2,2,2,2,2,2,t,35499644,524885799,2019-09-06,283439566
35580835,Great location Manly Beach 5min! Transport to City,55215072,2016-01-19,"New South Wales, Australia",null,null,null,f,1,t,t,Warringah,null,Sydney,-33.78487,151.26731,Entire apartment,Entire place,4,2,"[""Children\u2019s books and toys"", ""Bed linens"", ""Hair dryer"", ""TV"", ""Barbecue utensils"", ""Fire extinguisher"", ""Heating"", ""Washer"", ""Iron"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""Bread maker"", ""Refrigerator"", ""Oven"", ""Dishwasher"", ""Stove"", ""Long term stays allowed"", ""Microwave"", ""BBQ grill"", ""Hot water"", ""Air conditioning"", ""Dryer"", ""Free street parking"", ""Dishes and silverware"", ""Hangers"", ""Wifi"", ""Smoke alarm""]",110,21,41,60,2,2,6,6,10,6,f,35580835,507740605,2019-08-12,146415825
